ID,Typology,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP34_Multiplatform,Multiplatform,0.18204763179167857,0.45800145153646826,0.06133593299140577,0.12501016729642364,0.04256180967789999,0.08062526937196,0.014809019852967967,0.009165557170810988,0.005068830136068393,0.0058627578894443425,0.0052500967260356995,0.0025488320626211856,0.002746426177115646,0.0011250267222181894,0.0008706184243112673,0.0006618763894631638,0.0009464076344152609,0.0006361777248636976,0.0004469388816390831,0.00027917154218872305
EXP35_Levallois laminar,Levallois,0.13692635185612714,0.7361559250645581,0.01595577302153612,0.04614629579547848,0.012392106939143369,0.0193158620334776,0.012127091244299261,0.008316644916323739,0.004740392843825411,0.0020034235348520193,0.0015353415375494064,0.001063803954721427,0.0008248848095792082,0.000807824327845254,0.00048680898353507124,0.00040089229975723186,0.0002216261936618947,0.00023875545343842721,0.00021968831944604384,0.00012050687084481222
EXP36_Conical unidirectional,Unidirectional,0.10869804144804379,0.36248341929587996,0.2205634434493598,0.15158367175410184,0.058282092668218786,0.03573658805140694,0.0068610486137668,0.021672640555234254,0.010524796005328128,0.004209846594143254,0.00406686029448949,0.00596156746842024,0.002217782857225801,0.001804903612678154,0.0015632539598879952,0.0015578250357676637,0.0006440377294437284,0.0006332719470795594,0.0006213223947205888,0.0003135862648033143
EXP37_Conical unidirectional,Unidirectional,0.6446319310045671,0.16004742134761357,0.1165683769022551,0.023560767436649234,0.024218415902506216,0.010157310049980299,0.005224351479866119,0.0055115693433388435,0.0018747331352158023,0.002126974228435754,0.0016447037240814994,0.0010585090267442208,0.0008871532566466022,0.000644587129760656,0.0006129148906463759,0.0003012977242104267,0.0003013989489485851,0.00018775018553104437,0.0002435794508260125,0.00019625483217674167
EXP38_Multiplatform,Multiplatform,0.42912114733370166,0.37170014969520887,0.1014546458840251,0.04680462612181765,0.011723593527068643,0.010123266182489774,0.008747019502143393,0.004347044549504918,0.00585774366516873,0.0019444069266628856,0.0021438965928925586,0.001419406403006817,0.001000101666248819,0.000958045673974243,0.0007415978316107849,0.0005436178982082319,0.00044621280242987805,0.00038415578869332187,0.00021489734584862423,0.00032442460929491836
EXP39_Multiplatform,Multiplatform,0.5092357591152286,0.2051602855002928,0.13389246219692158,0.05307694292299805,0.05188751008188959,0.007538644215433024,0.011891719383474417,0.006095285419651367,0.004470973261836115,0.004011226632722602,0.0030276119682961034,0.003129035727516629,0.0015007086810822899,0.0016921492429425257,0.0007119622251088135,0.000634400430999131,0.0007425633830926825,0.00040865701148932803,0.00048257494610441903,0.00040952765291992475
EXP40_Conical unidirectional,Unidirectional,0.5652664819244342,0.3175014117040552,0.01349347495185511,0.03281637494678042,0.03740117863407368,0.006809540238869192,0.010595553240448318,0.003454422356219764,0.002769348753357437,0.003534349374045185,0.0012218392233822764,0.0005736548596624184,0.0011732853670610446,0.0010138821897216566,0.00042615983765905216,0.0004377553770301157,0.0005146977760783899,0.0005205653943698622,0.0002585743738002013,0.0002174494770966504
EXP41_Subconical unidirectional,Unidirectional,0.28319849271332087,0.4595865219149417,0.1446895738254926,0.03587823212011801,0.03479086129125481,0.01166108401616959,0.008618438772886847,0.006776063956154483,0.003755464886899869,0.0027464310487595365,0.0017611557616466116,0.0018669573157266187,0.0011126596293568058,0.0011045525016008509,0.0006640179814718729,0.0005082843404831195,0.000412512673742556,0.00033846977774667694,0.00028631558215852124,0.00024390989006816807
EXP42_Multiplatform,Multiplatform,0.33000850469566806,0.20405913637878398,0.2080808880042434,0.1488834300387262,0.02834355568171725,0.022748482773842015,0.017361874285525488,0.007070560849149097,0.008107363023302318,0.009000787025218648,0.003381185292170608,0.0019274221050258919,0.002691149893371413,0.0027132671521565258,0.0018324447805296265,0.0010044481417338534,0.0008331067282775857,0.000729198827271304,0.0006138025718719655,0.0006093917514148913
EXP44_Multiplatform,Multiplatform,0.5253494839648508,0.22367128330875108,0.1315695742615721,0.02347062542810985,0.053851897284049724,0.010778136487931328,0.009137096578085563,0.010084998194964912,0.0024306044056135287,0.0029044484380232544,0.002206608863436755,0.0009491219971652977,0.0011544485803731182,0.0005594049268388727,0.0005438063440686469,0.0003419787588068788,0.0002618987827032941,0.0003002270666063278,0.0002027067599725963,0.000231649568075987
EXP45_Conical unidirectional,Unidirectional,0.2604142045354594,0.12707531998088573,0.47806500922597533,0.025897698641462425,0.03353766034455281,0.04490856133943327,0.006238645628660751,0.007447676860477963,0.006323329092179027,0.002102152219865947,0.0026447124140942394,0.0015163453158047661,0.000691462292498672,0.001195830359520803,0.0003802579748560241,0.0005575169360297572,0.00028394725957338074,0.0002853479151056559,0.0002532081234993599,0.00018111354006469457
EXP46_Conical unidirectional,Unidirectional,0.924200081964219,0.0036837006829782137,0.003731440569744758,0.03758778387607002,0.006584166356236737,0.01030618600520561,0.0009878460058530434,0.005475904813391658,0.0007471320473586826,0.0019487650956178846,0.0010463218390260693,0.0009912002171128865,0.0006439897489600651,0.00028322658769343176,0.0005866316872087646,0.00016884323251546737,0.0005273161267776795,0.00011853810201204732,0.00032287550699140635,5.804953502646038e-05
EXP47_Conical bidirectional,Bidirectional,0.4172552430559967,0.28193512286438555,0.19370021876855614,0.0551008651810957,0.015900640017077264,0.013849810834680034,0.007630284336091216,0.0018298765586208345,0.004264817690715421,0.00218561612425349,0.0010793287224133453,0.0014933439535944225,0.0009427342962473879,0.0005617385698045714,0.0005057145740399162,0.0005701183938990637,0.0003392225323622093,0.00026525081358203895,0.00035321923473657224,0.00023683347784836847
EXP48_Multiplatform,Multiplatform,0.401562657096025,0.3390916049244797,0.15911938114476776,0.04916237916116526,0.013554689149170126,0.01601237860130671,0.004831863365312724,0.003246241730555132,0.0033665247262967667,0.0019801865992419353,0.0019056639301731552,0.0016712862752769613,0.0011347341630190886,0.0008209315587241243,0.0007202458840144262,0.0003870767793320674,0.00035364880848481856,0.0005322290114493683,0.00035568270425837754,0.00019059438694652033
EXP49_Discoid,Discoid,0.15632417811115892,0.638226350735646,0.02858764646746412,0.08911463844921565,0.023534698205026103,0.02687572362127212,0.011542644549595468,0.008191907438335656,0.0045737807752246375,0.0034389416512733747,0.002370779411804941,0.0017097057081923188,0.0013019390405047157,0.0010823380734641963,0.0006953139052837549,0.000642537701326622,0.0004888709808383984,0.0006736534771427916,0.0002656034685576695,0.00035874822867258487
EXP50_Multiplatform,Multiplatform,0.8100533091361177,0.07040407949017145,0.07541791944790639,0.017970141681913136,0.005279187959841136,0.006593675609033949,0.004014958732958518,0.0017072464916929046,0.0020984370630580725,0.0017929627029165379,0.000800938237304368,0.0007842190313171839,0.0006922266295377653,0.00031281264198789073,0.0005370067606168071,0.000615150978934084,0.000379936837082756,0.000190836513018874,0.00021493540838692164,0.00014001864620328644
EXP51_Conical unidirectional,Unidirectional,0.6925808039039232,0.0768666407362236,0.10229431337942882,0.04818223562138977,0.028128443403963744,0.014656139753203115,0.007909228015172552,0.00967355435318762,0.004915793871106283,0.0030582165426786103,0.0029941793529599616,0.0024371800178180567,0.001765117349657889,0.0009653746332170013,0.0007519343135329469,0.001070665773390777,0.0004383880838489744,0.0005454510226291018,0.00047968891744107296,0.000286650955226914
EXP52_Levallois preferential,Levallois,0.7071460369386409,0.11039808305215917,0.09774203178654957,0.025373440866422084,0.00935077689813818,0.020377770357419833,0.0039886831628584175,0.010196294677207746,0.0025869531250094064,0.004420444128575036,0.0013662070347144684,0.0017380474980514624,0.0010641595169096707,0.0009751030086965903,0.0008363529782946227,0.0008350912958392961,0.00046962008030935933,0.0005603200695119581,0.00020109910917160258,0.00037348441552071163
EXP53_Levallois recurrent,Levallois,0.16212870320020656,0.6235966885626386,0.041440962001307854,0.060523829589057575,0.03642875089427776,0.025333450624053153,0.016674861782156523,0.007862991944679962,0.007452112877403012,0.004620570949683075,0.0030489725940358097,0.0025071950964143555,0.0015164310328630328,0.0020281700214102084,0.001048796671728341,0.0009670860208537887,0.0011892512078507506,0.0006040692706193026,0.000535261705607074,0.0004918439531532015
EXP54_Multiplatform,Multiplatform,0.6146029360996362,0.08349302887835254,0.13308543650702756,0.05259747418563678,0.058145277482322004,0.017409246568673032,0.006600489351239758,0.00892534895680944,0.006806533328526883,0.006034469970099764,0.002996477305777569,0.0015433049134256159,0.002325345705648722,0.001248798350359488,0.0010044458187980952,0.0008761466915387884,0.0007913164346568401,0.0006967370476526527,0.00047952120655202153,0.00033766519726618506
EXP55_Multiplatform,Multiplatform,0.7293382641589786,0.17393580477057044,0.030684557840175573,0.02872793043782663,0.010954335205899621,0.006952882052149827,0.004849937404388238,0.00464516659024351,0.0030053389014608025,0.0016521902666546376,0.0013791409548983198,0.0007602520379435884,0.0008434165445484156,0.0004869779784083514,0.0004932655300086195,0.0004161517724106152,0.0002864216301546791,0.0002714640337049921,0.000142929179065363,0.00017357271050925436
EXP56_Multiplatform,Multiplatform,0.27101186744403377,0.09637542830596084,0.30130263011811365,0.11182908592302959,0.09967464397410504,0.033859928280491745,0.028976154755264015,0.009689413580077116,0.008409526368475155,0.010272521476039896,0.005746938495610256,0.00821448180546364,0.003611799930608156,0.0020731432412642165,0.002396936162922203,0.001883648697704182,0.0016715803471215672,0.0013708444354537288,0.0007273793847149174,0.0009020472735464639
EXP57_Conical bidirectional,Bidirectional,0.15855367799996506,0.21260146298987234,0.3320338280798321,0.10245691750907737,0.08632855578082525,0.03822148411462742,0.01956114802542952,0.015588918477605561,0.009139504939634734,0.004839163346030175,0.00628501492023186,0.004167781976372944,0.002465646848370907,0.002135801202141994,0.0017994344161613766,0.0011851649176180528,0.0008848662187108413,0.0008674779175770413,0.0003527119452931434,0.00053143837462223
EXP58_Conical unidirectional,Unidirectional,0.3778377828563297,0.4669335801576401,0.055828857934595875,0.037750380212677466,0.018773771419921828,0.0181414317054066,0.006784536547829467,0.004428628803426451,0.003680820277922465,0.0026844267100723236,0.0025576382262628653,0.0006457614635412258,0.0012103511484322215,0.0007210597849493242,0.0005300610490251722,0.0003950412540105678,0.00042636898335484633,0.00023224829757569266,0.0001879474172230254,0.00024930574980270984
EXP59_Subconical unidirectional,Unidirectional,0.2445671298624772,0.452166415746679,0.19423137063786522,0.029760243467156933,0.026685497764811657,0.01985082207989058,0.010068882276137895,0.006446203352518136,0.004388035354006131,0.002232184052938467,0.0027817836795191193,0.0015796369855052424,0.001563135177444431,0.000853599197168755,0.0007710557816233268,0.00048140885439266985,0.0005791190456058666,0.00035995872748844536,0.00030427164552823596,0.00032924631124260477
